question_id,poll_id,race_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,partisan,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,start_date,end_date,sponsor_candidate,tracking,nationwide_batch,created_at,notes,url,stage,dem,rep,ind
124121,66587,8274,2020,,552,The Winston Group,1312,Winning the Issues,REP,The Winston Group,385,The Winston Group,A/B,1000,rv,rv,Online,U.S. House,,5/18/19,5/19/19,"",,false,5/29/20 13:11,,https://www.winningtheissues.org/wp-content/uploads/2019/06/Winning-the-Issues-May-I-2019-Survey.pdf,general,49.0,40.0,
94541,58108,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3000,rv,rv,Online,U.S. House,,5/16/19,5/19/19,"",TRUE,false,5/21/19 10:56,,https://scottrasmussen.com/toplines-congressional-ballot/,general,41.0,36.0,
94540,58107,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3000,rv,rv,Online,U.S. House,,5/15/19,5/18/19,"",TRUE,false,5/21/19 10:56,,https://scottrasmussen.com/toplines-congressional-ballot/,general,42.0,36.0,
94523,58094,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3004,rv,rv,Online,U.S. House,,5/14/19,5/17/19,"",TRUE,false,5/18/19 08:03,,https://docs.google.com/spreadsheets/d/e/2PACX-1vTJaNjzyKfXubw2QWpI73qB3IcvPGqJ3W6Do6XtrDkGm1CUcyWWaymhiwRlVhgiYxjZ9XwIoTFNUd03/pubhtml/sheet?headers=false&gid=0,general,42.0,37.0,
94524,58095,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,7006,rv,rv,Online,U.S. House,,5/10/19,5/17/19,"",TRUE,false,5/18/19 08:03,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRi6_yNI-R8jRm93kbf8nloq4_HDHZ5aEBHgVVUQsfR7WVIORY4QSWPtdc6IZHHhCul-q2zfNHJ4kpN/pubhtml/sheet?headers=false&gid=0,general,41.0,37.0,
94516,58089,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3003,rv,rv,Online,U.S. House,,5/13/19,5/16/19,"",TRUE,false,5/17/19 08:27,,https://docs.google.com/spreadsheets/d/e/2PACX-1vR4oXo8hHfSNowCNpg3p1hyuYeAuURlolegn51VbIkGAhWgnM8yNvYRAFX5UWPpagZJfvr-sIIf6w19/pubhtml/sheet?headers=false&gid=0,general,42.0,37.0,
94502,58084,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3002,rv,rv,Online,U.S. House,,5/12/19,5/15/19,"",TRUE,false,5/16/19 08:11,,https://docs.google.com/spreadsheets/d/e/2PACX-1vTeW8Hud-KlGQ44IZwVc9Ex1w-_kLhiZVeCxl7Nt_ICp9gtKX7cs2OMuVFjm_Dh4ZuchPiUIVhVDJaj/pubhtml/sheet?headers=false&gid=0,general,41.0,37.0,
94476,58068,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3001,rv,rv,Online,U.S. House,,5/11/19,5/14/19,"",TRUE,false,5/15/19 08:08,,https://docs.google.com/spreadsheets/d/e/2PACX-1vTCC6FFqbAjLkRs28SOZ9vWZqJkaF3mKb36Go5lD3cK_qYCTkjvqe5lS6KNil6vZMra2EqVBT_z8dOa/pubhtml/sheet?headers=false&gid=0,general,41.0,37.0,
94459,58057,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3001,rv,rv,Online,U.S. House,,5/10/19,5/13/19,"",TRUE,false,5/14/19 07:56,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRsJBcTiNGTTVS-6rcAl3CpfJgd4l0BSSM_k-mGYiaUp-tI4rDfWfzUUqABRftIfTb6oxMofklh2oiT/pubhtml/sheet?headers=false&gid=0,general,41.0,36.0,
94463,58063,8274,2020,,1189,Morning Consult,1086,Hollywood Reporter,,Morning Consult,218,Morning Consult,B,1995,rv,rv,Online,U.S. House,,5/10/19,5/12/19,"",,false,5/14/19 13:26,,https://morningconsult.com/wp-content/uploads/2019/05/190526_crosstabs_POLITICO_RVs_v1.pdf,general,43.0,37.0,
94444,58056,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3000,rv,rv,Online,U.S. House,,5/9/19,5/12/19,"",TRUE,false,5/13/19 14:27,,https://scottrasmussen.com/toplines-congressional-ballot/,general,40.0,36.0,
94443,58055,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3000,rv,rv,Online,U.S. House,,5/8/19,5/11/19,"",TRUE,false,5/13/19 14:27,,https://scottrasmussen.com/toplines-congressional-ballot/,general,40.0,36.0,
94515,58079,8274,2020,,294,McLaughlin & Associates,"","",,McLaughlin & Associates,203,McLaughlin & Associates,C/D,1000,lv,lv,Online,U.S. House,,5/7/19,5/11/19,"",,false,5/17/19 08:27,,http://mclaughlinonline.com/pols/wp-content/uploads/2019/05/National-Monthly-Omnibus-May-RELEASE.pdf,general,45.0,47.0,
94420,58039,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3003,rv,rv,Online,U.S. House,,5/7/19,5/10/19,"",TRUE,false,5/11/19 08:36,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQlsRF3fU5J9A9JfVaycWHkG5N4Q_l9rgRmqX5GZxEZoHLQV8nIqFNkMayYgM-RWGvnWfoSrZIbEp59/pubhtml/sheet?headers=false&gid=0,general,41.0,36.0,
94421,58040,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,7007,rv,rv,Online,U.S. House,,5/3/19,5/10/19,"",TRUE,false,5/11/19 08:36,,https://docs.google.com/spreadsheets/d/e/2PACX-1vSJlB9Fa6DJUp0MqwKy8a07ueNqHE2MQ_DD5TpkQ357n3NzWkI_zMLJKHpZEzDSVob6fWDDtl2WnElK/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
94415,58036,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3005,rv,rv,Online,U.S. House,,5/6/19,5/9/19,"",TRUE,false,5/10/19 07:45,,https://docs.google.com/spreadsheets/d/e/2PACX-1vTdw3SjrWzc5y9UhM9MiDpxMpi-UZ-Ef0XOrrPWYjCitVIruBwnKa3vqVcz0RWrqbyK02WemrrIkOPL/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
94407,58030,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3004,rv,rv,Online,U.S. House,,5/5/19,5/8/19,"",TRUE,false,5/9/19 08:28,,https://docs.google.com/spreadsheets/d/e/2PACX-1vT7UWu5DqP0ykxdVShFt6loutKlXpJ4w6aPLe8fP08XcBOUyWjvEwEtMgWEAMoRIGwnOQPA67TRqyjM/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
94392,58021,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3002,rv,rv,Online,U.S. House,,5/4/19,5/7/19,"",TRUE,false,5/8/19 08:27,,https://docs.google.com/spreadsheets/d/e/2PACX-1vTiiS_zalfA732VbNdynwuD7TsULf8YPkWWnp1jC9bto-ab4BHk-8rzWvdFocQ7EktdQ4cK-a_Fefn4/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
94371,58011,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3002,rv,rv,Online,U.S. House,,5/3/19,5/6/19,"",TRUE,false,5/7/19 08:30,,https://docs.google.com/spreadsheets/d/e/2PACX-1vSgz9a2ELJhv1pmcXMQB3q0VQV_95dZJjhxRiLkODMYKbwLR5PpJFJu5UaieQUiRlXFRWUGiI8hFOha/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
94387,58020,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3000,rv,rv,Online,U.S. House,,5/2/19,5/5/19,"",TRUE,false,5/7/19 16:27,,https://scottrasmussen.com/toplines-congressional-ballot/,general,41.0,37.0,
94386,58019,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3000,rv,rv,Online,U.S. House,,5/1/19,5/4/19,"",TRUE,false,5/7/19 16:27,,https://scottrasmussen.com/toplines-congressional-ballot/,general,42.0,37.0,
94355,57999,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3004,rv,rv,Online,U.S. House,,4/30/19,5/3/19,"",TRUE,false,5/4/19 08:21,,https://docs.google.com/spreadsheets/d/e/2PACX-1vT8UaaG15X8o-7PPZMKGP4C4saCqbsJuFRPQewJeOzKMZRk2z-MHmJHH0KvWd5OU7kLNMsu67qm6jT8/pubhtml/sheet?headers=false&gid=0,general,41.0,37.0,
94356,58001,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,7010,rv,rv,Online,U.S. House,,4/26/19,5/3/19,"",TRUE,false,5/4/19 08:21,,https://docs.google.com/spreadsheets/d/e/2PACX-1vTs5os7k0gqvY8MmwhLmwgbAd-tQDzditSa3Pfx3Lli1DaDamYo15aj6C55vM5w4E9KAOsUA5IMWc4v/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
94344,57993,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3004,rv,rv,Online,U.S. House,,4/29/19,5/2/19,"",TRUE,false,5/3/19 08:21,,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHevYiVSWnw82tnJ0-iLKVEWhwsl47sHIYeVv6XFCY1MCLk1TSKXRjQJEQK-CyOS9B05aL-B05rtkU/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
124120,66586,8274,2020,,552,The Winston Group,1312,Winning the Issues,REP,The Winston Group,385,The Winston Group,A/B,1000,rv,rv,Online,U.S. House,,4/30/19,5/1/19,"",,false,5/29/20 13:11,,https://www.winningtheissues.org/wp-content/uploads/2019/06/Winning-The-Issues-April-II-2019.pdf,general,46.0,40.0,
94322,57989,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3003,rv,rv,Online,U.S. House,,4/28/19,5/1/19,"",TRUE,false,5/2/19 06:27,,https://docs.google.com/spreadsheets/d/e/2PACX-1vTFTsycmi_UyY3zhAbSbegvSJrdeJI_bSQAi2rKQTMSxeWpAAQnGScjyHuXF9S9kj2JVA7spu5CuxjS/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
94297,57976,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3005,rv,rv,Online,U.S. House,,4/27/19,4/30/19,"",TRUE,false,5/1/19 08:18,,https://docs.google.com/spreadsheets/d/e/2PACX-1vTPBtmScUmD5JktB61xa-4K-YZ2XQHBiX2Y7cQZD_7d0VqndVOBMYYbYWKxvdXXuTIfNTvxcmgM366Y/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
94291,57978,8274,2020,,1189,Morning Consult,538,Politico,,Morning Consult,218,Morning Consult,B,1995,rv,rv,Online,U.S. House,,4/28/19,4/29/19,"",,false,4/30/19 18:13,,https://morningconsult.com/wp-content/uploads/2019/04/190465_crosstabs_POLITICO_RVs_v1_AP-copy.pdf,general,44.0,37.0,
94275,57968,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3005,rv,rv,Online,U.S. House,,4/26/19,4/29/19,"",TRUE,false,4/30/19 08:11,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQDsySLrK5wu4f-RVteLawTNMm__ODx9uvBiCHlQna6l8FbwlSB6tvb_XYf7q1Nd9ndHzyeiKf9zZDh/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
94270,57967,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3000,rv,rv,Online,U.S. House,,4/25/19,4/28/19,"",TRUE,false,4/29/19 13:14,,https://scottrasmussen.com/toplines-congressional-ballot/,general,42.0,36.0,
94269,57966,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3000,rv,rv,Online,U.S. House,,4/24/19,4/27/19,"",TRUE,false,4/29/19 13:14,,https://scottrasmussen.com/toplines-congressional-ballot/,general,42.0,36.0,
94245,57959,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3001,rv,rv,Online,U.S. House,,4/23/19,4/26/19,"",TRUE,false,4/27/19 07:52,,https://docs.google.com/spreadsheets/d/e/2PACX-1vSLzxrujvN1dMBgvoJ6grfQdidYTTKNbY4-94tVUpKzar2xr5IEGcXkQFH38NMOspMtd9VRBSqfqNlw/pubhtml/sheet?headers=false&gid=0,general,41.0,36.0,
94246,57960,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,7009,rv,rv,Online,U.S. House,,4/19/19,4/26/19,"",TRUE,false,4/27/19 07:52,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRq95rCWbaHi1Ul7yRcc1Z7A8OzM4QZJYuPc7-zkgZimxNCnqnqATBNajqUVtyRIg_2v9g_DT5EKCO0/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
94237,57953,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3002,rv,rv,Online,U.S. House,,4/22/19,4/25/19,"",TRUE,false,4/26/19 08:17,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRrpctS0JRFKO0YAT1ZKZPp65aMgkblykFMQRrSnOHSQxG1s7LphLQKVfNPF5J16pXwpdKoOnSbu03z/pubhtml/sheet?headers=false&gid=0,general,41.0,36.0,
94226,57948,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3005,rv,rv,Online,U.S. House,,4/21/19,4/24/19,"",TRUE,false,4/25/19 07:44,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQnElCB4LjjUk4OXALHFnfLzwjRfr5sBsEQX9Zj1hDsI1-LScK5FEYFbMTqU5Ie7O2PvOnBBRlAM0RY/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
94206,57939,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3005,rv,rv,Online,U.S. House,,4/20/19,4/23/19,"",TRUE,false,4/24/19 08:36,,https://docs.google.com/spreadsheets/d/e/2PACX-1vS0olsLXOlk4u05yRIfUfwPmTV0aAc3ZvJh0R7jzkEIvvLSCycmipwN2kR289W975p79KtdYH5vIAlR/pubhtml/sheet?headers=false&gid=0,general,43.0,36.0,
94196,57930,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3007,rv,rv,Online,U.S. House,,4/19/19,4/22/19,"",TRUE,false,4/23/19 08:15,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRaRmOYOQmgfj7H1yzfZXyw9rFSIq2YLf4L5No3H6l8WJwV0rFA4NS7qYlsWZ4Qwh3ZWqR3mMwmKdcd/pubhtml/sheet?headers=false&gid=0,general,43.0,35.0,
94225,57929,8274,2020,,1189,Morning Consult,538,Politico,,Morning Consult,218,Morning Consult,B,1992,rv,rv,Online,U.S. House,,4/19/19,4/21/19,"",,false,4/25/19 00:06,,https://morningconsult.com/wp-content/uploads/2019/04/190452_crosstabs_POLITICO_RVs_v1.pdf,general,45.0,34.0,
94185,57928,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3000,rv,rv,Online,U.S. House,,4/18/19,4/21/19,"",TRUE,false,4/22/19 14:51,,https://scottrasmussen.com/toplines-congressional-ballot/,general,42.0,35.0,
94184,57927,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3000,rv,rv,Online,U.S. House,,4/17/19,4/20/19,"",TRUE,false,4/22/19 14:50,,https://scottrasmussen.com/toplines-congressional-ballot/,general,41.0,35.0,
94169,57916,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3009,rv,rv,Online,U.S. House,,4/16/19,4/19/19,"",TRUE,false,4/20/19 08:14,,https://docs.google.com/spreadsheets/d/e/2PACX-1vTgcuXDVbBA2Lv_OIQqJ-VwatgfA4jM_l13P14giDG_d51vAtVl9oaraW8XU9Pe-kvzOeQtEuij8pDN/pubhtml/sheet?headers=false&gid=0,general,42.0,35.0,
94170,57918,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,7016,rv,rv,Online,U.S. House,,4/12/19,4/19/19,"",TRUE,false,4/20/19 08:14,,https://docs.google.com/spreadsheets/d/e/2PACX-1vTK5aBc7rs6Zxqi9hUOIitr5nIiBgKHfqu7mAFAUAQXIFGjqH052OBvL0qinfuhzbSZvOf84DaBouCo/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
94161,57910,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3005,rv,rv,Online,U.S. House,,4/15/19,4/18/19,"",TRUE,false,4/19/19 08:06,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ0nrnenX4-nXs-HN98SH4epbm6WXWHDLElDikKItQsqqEe1os5oZAXa8TOGbLBtx80FoapYSNGxclJ/pubhtml/sheet?headers=false&gid=0,general,41.0,35.0,
94151,57906,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3003,rv,rv,Online,U.S. House,,4/14/19,4/17/19,"",TRUE,false,4/18/19 08:12,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQm944knaiYKWPWbVrZGAWYoYxl5xBwUHkp3ZRh9ncVDGIysU5tHw-87kMgaTxmsbLTbsiSU-1eN5Za/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
124119,66585,8274,2020,,552,The Winston Group,1312,Winning the Issues,REP,The Winston Group,385,The Winston Group,A/B,1000,rv,rv,Online,U.S. House,,4/15/19,4/16/19,"",,false,5/29/20 13:11,,https://www.winningtheissues.org/wp-content/uploads/2019/05/Winning-the-Issues-April-I-2019.pdf,general,47.0,39.0,
94135,57898,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3006,rv,rv,Online,U.S. House,,4/13/19,4/16/19,"",TRUE,false,4/17/19 08:03,,https://docs.google.com/spreadsheets/d/e/2PACX-1vSsab0Q9N-Ng48x8t7khDy4CFXWnSSwMI3IJ_6Fle70qXsR5_DUb4YjoNfFK6c5uFE4n5Nbr0hW6uBH/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
94119,57886,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3007,rv,rv,Online,U.S. House,,4/12/19,4/15/19,"",TRUE,false,4/16/19 08:26,,https://docs.google.com/spreadsheets/d/e/2PACX-1vSCIdODQXyqs91Ou1BSUCElhtyMM0EM2iwTSrBQh_d85MquxUoKLknaO-cnxx4I5EissIM1kNacUVwp/pubhtml/sheet?headers=false&gid=0,general,41.0,38.0,
94126,57895,8274,2020,,1189,Morning Consult,538,Politico,,Morning Consult,218,Morning Consult,B,1998,rv,rv,Online,U.S. House,,4/12/19,4/14/19,"",,false,4/16/19 15:51,,https://morningconsult.com/wp-content/uploads/2019/04/190431_crosstabs_POLITICO_RVs_v1_ML.pdf,general,42.0,39.0,
94124,57894,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3000,rv,rv,Online,U.S. House,,4/11/19,4/14/19,"",TRUE,false,4/16/19 13:36,,https://scottrasmussen.com/toplines-congressional-ballot/,general,42.0,37.0,
94123,57893,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3000,rv,rv,Online,U.S. House,,4/10/19,4/13/19,"",TRUE,false,4/16/19 13:36,,https://scottrasmussen.com/toplines-congressional-ballot/,general,42.0,37.0,
94113,57881,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3000,rv,rv,Online,U.S. House,,4/9/19,4/12/19,"",TRUE,false,4/15/19 17:41,,https://scottrasmussen.com/toplines-congressional-ballot/,general,42.0,36.0,
94084,57874,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3003,rv,rv,Online,U.S. House,,4/8/19,4/11/19,"",TRUE,false,4/12/19 08:14,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQKlo7nWwu2SDfOzkLcLtgeM3Ru9SD4GbqXr99lEgDQiwYCwvAUFZM1FGxfsuf-L3DR2LNsgL2fM2Is/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
94076,57867,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3002,rv,rv,Online,U.S. House,,4/7/19,4/10/19,"",TRUE,false,4/11/19 08:16,,https://docs.google.com/spreadsheets/d/e/2PACX-1vTE1KEgJJEKDrTsu6fQ48AmuZwaoyF7znWnOAQYThGksYhTEE5jtAADA4sJ687OF-IBhk3j8nELk-hB/pubhtml/sheet?headers=false&gid=0,general,42.0,35.0,
94075,57857,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3001,rv,rv,Online,U.S. House,,4/6/19,4/9/19,"",TRUE,false,4/11/19 08:16,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQcY9u1rnD4RHoyqk2sb5nuS0WqogGeCFkwbAJYzlxhs7LmXmiLppaRmLjHlsZrENjD53RDnT6h7_2h/pubhtml/sheet?headers=false&gid=0,general,43.0,35.0,
94012,57842,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3000,rv,rv,Online,U.S. House,,4/5/19,4/8/19,"",TRUE,false,4/9/19 08:29,,https://docs.google.com/spreadsheets/d/e/2PACX-1vTJbliuO8IyMJ4lIP3FHVFPrOPJjWuD8m30s0I0LAP41TuDqi9p81slYail9zBpJBP5mYXHCiifjeTZ/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
94055,57858,8274,2020,,1189,Morning Consult,538,Politico,,Morning Consult,218,Morning Consult,B,1992,rv,rv,Online,U.S. House,,4/5/19,4/7/19,"",,false,4/9/19 21:56,,https://morningconsult.com/wp-content/uploads/2019/04/190419_crosstabs_POLITICO_RVs_v1_DK.pdf,general,45.0,36.0,
94019,57849,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3000,rv,rv,Online,U.S. House,,4/4/19,4/7/19,"",TRUE,false,4/9/19 13:42,,https://scottrasmussen.com/toplines-congressional-ballot/,general,42.0,36.0,
94018,57848,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3000,rv,rv,Online,U.S. House,,4/3/19,4/6/19,"",TRUE,false,4/9/19 13:42,,https://scottrasmussen.com/toplines-congressional-ballot/,general,41.0,36.0,
93983,57832,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3000,rv,rv,Online,U.S. House,,4/2/19,4/5/19,"",TRUE,false,4/6/19 07:20,,https://scottrasmussen.com/congressional-ballot-percentages/,general,42.0,35.0,
93976,57828,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3007,rv,rv,Online,U.S. House,,4/1/19,4/4/19,"",TRUE,false,4/5/19 08:53,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRaWtxW8I9XrCt8tcIkA-EqKId9mKVkqtbWgWv3n-LZbLtkyofzY2gCc1l2seSc8gJHvrlT02MPxFi2/pubhtml/sheet?headers=false&gid=0,general,41.0,35.0,
94014,57846,8274,2020,,1517,Georgetown University (Battleground),"","",,Georgetown University/Battleground,114,Georgetown University (Battleground),A/B,1000,lv,lv,Live Phone,U.S. House,,3/31/19,4/4/19,"",,false,4/9/19 10:38,,http://politics.georgetown.edu/wp-content/uploads/2019/04/BG-64-questionnaire.pdf,general,42.0,37.0,
93973,57825,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3005,rv,rv,Online,U.S. House,,3/31/19,4/3/19,"",TRUE,false,4/4/19 08:19,,https://docs.google.com/spreadsheets/d/e/2PACX-1vToqAUPAYMEPpRwNOZABh6YLINvA6QyQ9nXDaDHcuvxSwxk1Ch4RaSD9_TURLyxIjC5xQ1AIagMWW3u/pubhtml/sheet?headers=false&gid=0,general,41.0,36.0,
93953,57812,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3005,rv,rv,Online,U.S. House,,3/30/19,4/2/19,"",TRUE,false,4/3/19 08:14,,https://docs.google.com/spreadsheets/d/e/2PACX-1vSLnr_5l9pUJ3WVnq3yoBTl4W3FuDSIL_d3xzncPo-408ocZMOIZN-5ignGo5YR867abqZV8TsnL3wo/pubhtml/sheet?headers=false&gid=0,general,43.0,36.0,
93915,57803,8274,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,B+,3007,rv,rv,Online,U.S. House,,3/29/19,4/1/19,"",TRUE,false,4/2/19 08:39,,https://docs.google.com/spreadsheets/d/e/2PACX-1vTWFEJaqYwq6wm2dhqfUiNGR6B95a7eHqIA0_zLoVqF1yareV3sieUG5xPl7C2B3Gc0knQNq-KweYO0/pubhtml/sheet?headers=false&gid=0,general,43.0,37.0,
93926,57813,8274,2020,,1189,Morning Consult,538,Politico,,Morning Consult,218,Morning Consult,B,1945,rv,rv,Online,U.S. House,,3/29/19,4/1/19,"",,false,4/2/19 17:56,,https://morningconsult.com/wp-content/uploads/2019/04/190362_crosstabs_POLITICO_RVs_v1_AP.pdf,general,42.0,40.0,
124118,66584,8274,2020,,552,The Winston Group,1312,Winning the Issues,REP,The Winston Group,385,The Winston Group,A/B,1000,rv,rv,Online,U.S. House,,3/30/19,3/31/19,"",,false,5/29/20 13:11,,https://www.winningtheissues.org/wp-content/uploads/2019/05/Winning-the-Issues-March-2019.pdf,general,46.0,41.0,
